Dropdown List Name,Criteria,,Application Type*,,Unique ID / License No,,Provincial Area - Zone*,,Provincial Area - Type*,,Soil Order*,,Soil Great Group*,,Soil Series*,,Natural Region*,,Natural Subregion*,,NSR - Ecosite Phase - Description*,,Zone*,,Qtr*,,LSD*,,Sec*,,Twp*,,Rng*,,Mer*,,Facility Type*,,Type of Assessment*,,Revegetation Approach*,,Level of Disturbance At Construction*,,Level of Disturbance At Reclamation*,,Yes / No / NA*,,Assessment Results - Site Passed / Failed*,,Prime Assessment Stage Decision*,,Construction Date*,,Aband / Reclaim. / Reveg. Date*,,Slope *,,Typical Slopes *,,Topography *,,Transect *,,Soil Depth*,,Soil Meso.*,,Soil Micro.*,,Surf. Stoni.*,,Coarse Frag.*,,Soil Colour*,,Soil Text.*,,Tops. Cons.*,,Tops. Struc.*,,Root Rest.*,,Soil Text.*,,Subs. Cons.*,,Subs. Struc.*,,Root Rest.*,,Plant Density / Plant Cover (Identify crop type(s) assessed in the notes)*,,Plant Meas.*,,Grow. Stage*,,Germ.*,,Plant Health*,,Head Health*,,Pod. Den.*,,Seed Devel.*,,Weeds*,,Litter Qual.*,,Litter Prod.*,,Classif.*,,Graz. Respon.*,,Cover Code*,Subregion*,Cover Code,Grazing Resp.*,Struct. Layer*,Species Name*,Scientific Name*,Common Name*,Subregion*,,Subregion*,Common Name*,Cover Code,,Type 4 - Cover Code*,,,2,Increaser - Type 1
,------------------,,------------------------------------,,-------------------------------------------------------,,------------------------------------,,-----------------------------------------------,,----------------------,,---------------------------------------------,,---------------------------------------------,,------------------------------------------------,,-----------------------------------------,,-----------------------------------------,,-------------,,-------------,,----------------,,----------------,,----------------,,----------------,,----------------,,-----------------------------------------------,,----------------------------------------------,,------------------------------------------------,,---------------------------------------,,-------------------------------------,,--------------------------------,,-----------------------------------------------------------,,-----------------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------,,-----------------,,-----------------,,-----------------,,--------------------------,,-------------------------------,,-----------------,,-----------------,,-----------------------------,,-------------------,,-----------------------------,,------------------------,,------------------------,,-----------------,,-----------------------------,,------------------------------,,------------------------------,,-----------------,,------------------------------------------------------------------------------------------,,------------------------------,,------------------------------------,,---------------------------,,---------------------------,,---------------------------,,---------------------------,,------------------------------------,,---------------------------,,---------------------------,,---- Disturbed ----,,---------------------------,,---------------------------,,------------------------------------,---------------------------,-------------------------------,--------------------,--------------------,----------------------,---------------------------,---------------------------,---------------------------,,--------------------,---------------------------,---------------------------,,---------------------------,,,3,Invader
,,,,,,,,,,,,,,,CADOMIN-AA,,,,,,DM - j4 - Poor Fen - Saline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 01 - AMELALN,DG,DG - 01 - 01 - AMELALN,1,1,AMELALN,Amelanchier alnifolia,saskatoon,Dry Mixedgrass,,DG,saskatoon,DG - 01 - 01 - AMELALN,,,,,,
,,,,,,,,,,,,,,,CRANFORD,,,,,,DM - j2 - Poor Fen - Shrubby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 01 - ARTECAN,DG,DG - 01 - 01 - ARTECAN,1,1,ARTECAN,Artemisia cana,silver sagebrush,Dry Mixedgrass,,DG,silver sagebrush,DG - 01 - 01 - ARTECAN,,,,,,
,,,,,,,,,,,,,,,CRANFORD-SA,,,,,,DM - j1 - Poor Fen - Treed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 01 - ATRIARG,DG,DG - 01 - 01 - ATRIARG,1,1,ATRIARG,Atriplex argentea,silver saltbush,Dry Mixedgrass,,DG,silver saltbush,DG - 01 - 01 - ATRIARG,,,,,,
,,,,,,,,,,,,,,,CRANFORD-SC,,,,,,DM - k3 - Rich Fen - Graminoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 01 - EUROLAN,DG,DG - 01 - 01 - EUROLAN,1,1,EUROLAN,Eurotia lanata,winter-fat,Dry Mixedgrass,,DG,winter-fat,DG - 01 - 01 - EUROLAN,,,,,,
,,,,,,,,,,,,,,,CROWFOOT,,,,,,DM - k2 - Rich Fen - Shrubby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - AGROSPI,DG,DG - 01 - 02 - AGROSPI,1,2,AGROSPI,Agropyron spicatum,bluebunch wheat grass,Dry Mixedgrass,,DG,bluebunch wheat grass,DG - 01 - 02 - AGROSPI,,,,,,
,,,,,,,,,,,,,,,CROWFOOT-AA,,,,,,DM - k1 - Rich Fen - Treed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - ELYMCAN,DG,DG - 01 - 02 - ELYMCAN,1,2,ELYMCAN,Elymus canadensis,Canada wild rye,Dry Mixedgrass,,DG,Canada wild rye,DG - 01 - 02 - ELYMCAN,,,,,,
,,,,,,,,,,,,,,,CROWFOOT-CA,,,,,,DM - aa2 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - POAPALU,DG,DG - 01 - 02 - POAPALU,1,2,POAPALU,Poa palustris,fowl bluegrass,Dry Mixedgrass,,DG,fowl bluegrass,DG - 01 - 02 - POAPALU,,,,,,
,,,,,,,,,,,,,,,CHINCHAGA,,,,,,DM - bb2 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - STIPVIR,DG,DG - 01 - 02 - STIPVIR,1,2,STIPVIR,Stipa viridula,green needle grass,Dry Mixedgrass,,DG,green needle grass,DG - 01 - 02 - STIPVIR,,,,,,
,,,,,,,,,,,,,,,CHINCHAGA-XC,,,,,,DM - dd2 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - ORYZHYM,DG,DG - 01 - 02 - ORYZHYM,1,2,ORYZHYM,Oryzopsis hymenoides,Indian rice grass,Dry Mixedgrass,,DG,Indian rice grass,DG - 01 - 02 - ORYZHYM,,,,,,
,,,,,,,,,,,,,,,CHINCHAGA-XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - AGRODAS,DG,DG - 01 - 02 - AGRODAS,1,2,AGRODAS,Agropyron dasystachyum,northern wheat grass,Dry Mixedgrass,,DG,northern wheat grass,DG - 01 - 02 - AGRODAS,,,,,,
,,,,,,,,,,,,,,,CHINCHAGA-XT,,,,,,-------------------- Foothills Fescue --------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - PUCCNUT,DG,DG - 01 - 02 - PUCCNUT,1,2,PUCCNUT,Puccinellia nuttalliana,Nuttall's salt-meadow grass,Dry Mixedgrass,,DG,Nuttall's salt-meadow grass,DG - 01 - 02 - PUCCNUT,,,,,,
,,,,,,,,,,,,,,,CHINCHAGA-XU,,,,,,FF - li1 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - OTHGRASS,DG,DG - 01 - 02 - OTHGRASS,1,2,OTHGRASS,OTHGRASS,Other Grass,Dry Mixedgrass,,DG,Other Grass,DG - 01 - 02 - OTHGRASS,,,,,,
,,,,,,,,,,,,,,,CROWLODGE,,,,,,FF - li2 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - FESTHAL,DG,DG - 01 - 02 - FESTHAL,1,2,FESTHAL,Festuca hallii,plains rough fescue,Dry Mixedgrass,,DG,plains rough fescue,DG - 01 - 02 - FESTHAL,,,,,,
,,,,,,,,,,,,,,,CRAIGOWER,,,,,,FF - lo1 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - STIPSPA,DG,DG - 01 - 02 - STIPSPA,1,2,STIPSPA,Stipa spartea,porcupine grass,Dry Mixedgrass,,DG,porcupine grass,DG - 01 - 02 - STIPSPA,,,,,,
,,,,,,,,,,,,,,,CRAIGOWER-GL,,,,,,FF - lo2 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - SPORCRY,DG,DG - 01 - 02 - SPORCRY,1,2,SPORCRY,Sporobolus cryptandrus,sand dropseed,Dry Mixedgrass,,DG,sand dropseed,DG - 01 - 02 - SPORCRY,,,,,,
,,,,,,,,,,,,,,,CHICKADEE,,,,,,FF - lo3 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - ALOPAEQ,DG,DG - 01 - 02 - ALOPAEQ,1,2,ALOPAEQ,Alopecurus aequalis,short-awned foxtail,Dry Mixedgrass,,DG,short-awned foxtail,DG - 01 - 02 - ALOPAEQ,,,,,,
,,,,,,,,,,,,,,,CHILD LAKE,,,,,,FF - lo4 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - AGROTRA,DG,DG - 01 - 02 - AGROTRA,1,2,AGROTRA,Agropyron trachycaulum,slender wheat grass,Dry Mixedgrass,,DG,slender wheat grass,DG - 01 - 02 - AGROTRA,,,,,,
,,,,,,,,,,,,,,,CHILD LAKE-PT,,,,,,FF - sb1 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - DESCCES,DG,DG - 01 - 02 - DESCCES,1,2,DESCCES,Deschampsia cespitosa,tufted hair grass,Dry Mixedgrass,,DG,tufted hair grass,DG - 01 - 02 - DESCCES,,,,,,
,,,,,,,,,,,,,,,CHIN,,,,,,FF - swg/gr1 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - STIPCUR,DG,DG - 01 - 02 - STIPCUR,1,2,STIPCUR,Stipa curtiseta,western porcupine grass,Dry Mixedgrass,,DG,western porcupine grass,DG - 01 - 02 - STIPCUR,,,,,,
,,,,,,,,,,,,,,,CHIN-SA,,,,,,FF - tb1 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 02 - AGROSMI,DG,DG - 01 - 02 - AGROSMI,1,2,AGROSMI,Agropyron smithii,western wheat grass,Dry Mixedgrass,,DG,western wheat grass,DG - 01 - 02 - AGROSMI,,,,,,
,,,,,,,,,,,,,,,CHIN-SC,,,,,,FF - tb2 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - POACANB,DG,DG - 01 - 03 - POACANB,1,3,POACANB,Poa canbyi,Canby bluegrass,Dry Mixedgrass,,DG,Canby bluegrass,DG - 01 - 03 - POACANB,,,,,,
,,,,,,,,,,,,,,,CHATEH,,,,,,FF - lo2S - Grassland - Steep Slope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - ELEOPAL,DG,DG - 01 - 03 - ELEOPAL,1,3,ELEOPAL,Eleocharis palustris,creeping spike-rush,Dry Mixedgrass,,DG,creeping spike-rush,DG - 01 - 03 - ELEOPAL,,,,,,
,,,,,,,,,,,,,,,CHINZ,,,,,,FF - lo4S - Grassland - Steep Slope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - ASTRCRA,DG,DG - 01 - 03 - ASTRCRA,1,3,ASTRCRA,Astragalus crassicarpus ,ground-plum,Dry Mixedgrass,,DG,ground-plum,DG - 01 - 03 - ASTRCRA,,,,,,
,,,,,,,,,,,,,,,CHOKIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - HELIHOO,DG,DG - 01 - 03 - HELIHOO,1,3,HELIHOO,Helictotrichon hookeri,Hooker's oat grass,Dry Mixedgrass,,DG,Hooker's oat grass,DG - 01 - 03 - HELIHOO,,,,,,
,,,,,,,,,,,,,,,COALDALE,,,,,,-------------------- Foothills Parkland --------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - STIPCOM,DG,DG - 01 - 03 - STIPCOM,1,3,STIPCOM,Stipa comata,needle-and-thread,Dry Mixedgrass,,DG,needle-and-thread,DG - 01 - 03 - STIPCOM,,,,,,
,,,,,,,,,,,,,,,COALDALE-CA,,,,,,FP - a2 - Bearberry AW - PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - CAREFIL,DG,DG - 01 - 03 - CAREFIL,1,3,CAREFIL,Carex filifolia,thread-leaved sedge,Dry Mixedgrass,,DG,thread-leaved sedge,DG - 01 - 03 - CAREFIL,,,,,,
,,,,,,,,,,,,,,,COALDALE-SA,,,,,,FP - a1 - Bearberry - PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - ELEOSPP,DG,DG - 01 - 03 - ELEOSPP,1,3,ELEOSPP,Eleocharis species ,undifferentiated spike-rush,Dry Mixedgrass,,DG,undifferentiated spike-rush,DG - 01 - 03 - ELEOSPP,,,,,,
,,,,,,,,,,,,,,,CHIP LAKE,,,,,,FP - h2 - Gramminoid Fen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 01 - 03 - VICIAME,DG,DG - 01 - 03 - VICIAME,1,3,VICIAME,Vicia americana,wild vetch,Dry Mixedgrass,,DG,wild vetch,DG - 01 - 03 - VICIAME,,,,,,
,,,,,,,,,,,,,,,CLEARDALE,,,,,,FP - b5 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - SYMPOCC,DG,DG - 02 - 01 - SYMPOCC,2,1,SYMPOCC,Symphoricarpos occidentalis,buckbrush,Dry Mixedgrass,,DG,buckbrush,DG - 02 - 01 - SYMPOCC,,,,,,
,,,,,,,,,,,,,,,CLARINDA,,,,,,FP - f4 - Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - ROSAWOO,DG,DG - 02 - 01 - ROSAWOO,2,1,ROSAWOO,Rosa woodsii,common wild rose,Dry Mixedgrass,,DG,common wild rose,DG - 02 - 01 - ROSAWOO,,,,,,
,,,,,,,,,,,,,,,CLARINDA-ST,,,,,,FP - a3 - Grassland - Thin Breaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - SARCVER,DG,DG - 02 - 01 - SARCVER,2,1,SARCVER,Sarcobatus vermiculatus,greasewood,Dry Mixedgrass,,DG,greasewood,DG - 02 - 01 - SARCVER,,,,,,
,,,,,,,,,,,,,,,COLUMBINE,,,,,,FP - b2 - Hairy Wild Rye - AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - ROSAARK,DG,DG - 02 - 01 - ROSAARK,2,1,ROSAARK,Rosa arkansana,prairie rose,Dry Mixedgrass,,DG,prairie rose,DG - 02 - 01 - ROSAARK,,,,,,
,,,,,,,,,,,,,,,CAMROSE,,,,,,FP - b3 - Hairy Wild Rye - AW-SW-PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - ROSAACI,DG,DG - 02 - 01 - ROSAACI,2,1,ROSAACI,Rosa acicularis,prickly rose,Dry Mixedgrass,,DG,prickly rose,DG - 02 - 01 - ROSAACI,,,,,,
,,,,,,,,,,,,,,,CAMROSE-GL,,,,,,FP - b1 - Hairy Wild Rye - FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - CHRYNAU,DG,DG - 02 - 01 - CHRYNAU,2,1,CHRYNAU,Chrysothamnus nauseosus,rabbitbrush,Dry Mixedgrass,,DG,rabbitbrush,DG - 02 - 01 - CHRYNAU,,,,,,
,,,,,,,,,,,,,,,CAMROSE-GLXP,,,,,,FP - b4 - Hairy Wild Rye - SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - POTEFRU,DG,DG - 02 - 01 - POTEFRU,2,1,POTEFRU,Potentilla fruticosa,shrubby cinquefoil,Dry Mixedgrass,,DG,shrubby cinquefoil,DG - 02 - 01 - POTEFRU,,,,,,
,,,,,,,,,,,,,,,CAMROSE-SA,,,,,,FP - g2 - Horsetail - AW-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - ELAECOM,DG,DG - 02 - 01 - ELAECOM,2,1,ELAECOM,Elaeagnus commutata,silverberry,Dry Mixedgrass,,DG,silverberry,DG - 02 - 01 - ELAECOM,,,,,,
,,,,,,,,,,,,,,,CAMROSE-ST,,,,,,FP - g1 - Horsetail - SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - RHUSTRI,DG,DG - 02 - 01 - RHUSTRI,2,1,RHUSTRI,Rhus trilobata,skunkbush,Dry Mixedgrass,,DG,skunkbush,DG - 02 - 01 - RHUSTRI,,,,,,
,,,,,,,,,,,,,,,COMREY,,,,,,FP - d1 - Pine Grass - AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - SHEPARG,DG,DG - 02 - 01 - SHEPARG,2,1,SHEPARG,Shepherdia argentea,thorny buffaloberry,Dry Mixedgrass,,DG,thorny buffaloberry,DG - 02 - 01 - SHEPARG,,,,,,
,,,,,,,,,,,,,,,CARMANGAY,,,,,,FP - d3 - Pine Grass - SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 01 - ROSASPP,DG,DG - 02 - 01 - ROSASPP,2,1,ROSASPP,Rosa species,undifferentiated  rose,Dry Mixedgrass,,DG,undifferentiated  rose,DG - 02 - 01 - ROSASPP,,,,,,
,,,,,,,,,,,,,,,CORNELIA,,,,,,FP - d2 - Pine Grass - SW-PL-AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - SOLICAN,DG,DG - 02 - 02 - SOLICAN,2,2,SOLICAN,Solidago canadensis,Canada goldenrod,Dry Mixedgrass,,DG,Canada goldenrod,DG - 02 - 02 - SOLICAN,,,,,,
,,,,,,,,,,,,,,,CORONATION,,,,,,FP - f2 - Red Osier Dogwood - PB-AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - HELIANN,DG,DG - 02 - 02 - HELIANN,2,2,HELIANN,Helianthus annuus,common annual sunflower,Dry Mixedgrass,,DG,common annual sunflower,DG - 02 - 02 - HELIANN,,,,,,
,,,,,,,,,,,,,,,COOKING LAKE,,,,,,FP - f1 - Red Osier Dogwood - SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - HELINUT,DG,DG - 02 - 02 - HELINUT,2,2,HELINUT,Helianthus nuttallii,common tall sunflower,Dry Mixedgrass,,DG,common tall sunflower,DG - 02 - 02 - HELINUT,,,,,,
,,,,,,,,,,,,,,,COOKING LAKE-ST,,,,,,FP - c1 - Rough Fescue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - HELICOU,DG,DG - 02 - 02 - HELICOU,2,2,HELICOU,Helianthus couplandii,Coupland's annual sunflower,Dry Mixedgrass,,DG,Coupland's annual sunflower,DG - 02 - 02 - HELICOU,,,,,,
,,,,,,,,,,,,,,,CODNER,,,,,,FP - h1 - Shrubby Fen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - ASTRDRU,DG,DG - 02 - 02 - ASTRDRU,2,2,ASTRDRU,Astragalus drummondii,Drummond's milk vetch,Dry Mixedgrass,,DG,Drummond's milk vetch,DG - 02 - 02 - ASTRDRU,,,,,,
,,,,,,,,,,,,,,,CODNER-PT,,,,,,FP - e3 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - CIRSDRU,DG,DG - 02 - 02 - CIRSDRU,2,2,CIRSDRU,Cirsium drummondii,Drummond's thistle,Dry Mixedgrass,,DG,Drummond's thistle,DG - 02 - 02 - CIRSDRU,,,,,,
,,,,,,,,,,,,,,,COGHILL,,,,,,FP - f3 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - CIRSFLO,DG,DG - 02 - 02 - CIRSFLO,2,2,CIRSFLO,Cirsium flodmanii,Flodman's thistle,Dry Mixedgrass,,DG,Flodman's thistle,DG - 02 - 02 - CIRSFLO,,,,,,
,,,,,,,,,,,,,,,CONNOP,,,,,,FP - g3 - Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - CHENFRE,DG,DG - 02 - 02 - CHENFRE,2,2,CHENFRE,Chenopodium fremontii,Fremont's goosefoot,Dry Mixedgrass,,DG,Fremont's goosefoot,DG - 02 - 02 - CHENFRE,,,,,,
,,,,,,,,,,,,,,,COPTON,,,,,,FP - e1 - Snowberry - Silverberry - AW-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - GAILARI,DG,DG - 02 - 02 - GAILARI,2,2,GAILARI,Gaillardia aristata,gaillardia,Dry Mixedgrass,,DG,gaillardia,DG - 02 - 02 - GAILARI,,,,,,
,,,,,,,,,,,,,,,COPTON-AA,,,,,,FP - e2 - Snowberry - Silverberry - SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG - 02 - 02 - POTEGRA,DG,DG - 02 - 02 - POTEGRA,2,2,POTEGRA,Potentilla gracilis,graceful cinquefoil,Dry Mixedgrass,,DG,graceful cinquefoil,DG - 02 - 02 - POTEGRA,,,,,,
